flow_id,policy_id,claim_id,flow_type,payment_method,flow_status,transaction_date,processing_date,amount,processed_amount,currency,customer_document,bank_name,city,state,created_at
FLOW-0000000120,POL-00000371,CLM-00000604,REFUND,BANK_TRANSFER,FAILED,2024-10-19,2024-10-20,5448.8,0.0,BRL,802.946.573-47,Peixoto Sousa - EI,Barros Verde,MT,2026-05-25 01:16:38
FLOW-0000000121,POL-00000152,CLM-00000233,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2026-02-18,2026-02-22,7110.82,7110.82,BRL,718.049.536-01,Farias - ME,Campos,AM,2026-05-25 01:16:38
FLOW-0000000122,POL-00000141,CLM-00000047,CANCELLATION,PIX,PROCESSED,2025-01-24,2025-01-25,7591.58,7591.58,BRL,497.203.865-92,Cavalcante Gomes - ME,Pacheco do Sul,SP,2026-05-25 01:16:38
FLOW-0000000123,POL-00000053,CLM-00000894,CLAIM_PAYMENT,PIX,CANCELLED,2025-11-01,2025-11-05,7338.81,7338.81,BRL,254.796.103-25,Gomes Barros - ME,Gomes da Prata,PE,2026-05-25 01:16:38
FLOW-0000000124,POL-00000175,CLM-00000189,REFUND,PIX,CANCELLED,2026-05-12,2026-05-16,7144.27,7144.27,BRL,238.691.574-37,Rocha Santos - ME,Sales dos Dourados,MT,2026-05-25 01:16:38
FLOW-0000000125,POL-00000421,CLM-00000067,REFUND,DEBIT,PENDING,2026-03-10,2026-03-12,23529.54,23529.54,BRL,057.384.126-80,Costa Campos - EI,da Conceição da Serra,GO,2026-05-25 01:16:38
FLOW-0000000126,POL-00000078,CLM-00000153,CANCELLATION,BANK_TRANSFER,PENDING,2024-07-29,2024-08-01,1898.35,1898.35,BRL,067.381.942-69,Araújo S.A.,Peixoto,SE,2026-05-25 01:16:38
FLOW-0000000127,POL-00000286,CLM-00000783,CLAIM_PAYMENT,DEBIT,PENDING,2024-08-12,2024-08-14,2175.26,2175.26,BRL,604.918.537-93,Aragão Aparecida S.A.,Martins,RO,2026-05-25 01:16:38
FLOW-0000000128,POL-00000398,CLM-00000536,REINSURANCE,DEBIT,PROCESSED,2024-06-04,2024-06-08,14923.36,14923.36,BRL,489.235.106-70,Andrade,Nascimento,PA,2026-05-25 01:16:38
FLOW-0000000129,POL-00000157,CLM-00000583,COMMISSION,BANK_TRANSFER,CANCELLED,2025-07-26,2025-07-29,22717.18,22717.18,BRL,089.317.524-23,Andrade da Luz Ltda.,Nascimento,RR,2026-05-25 01:16:38
FLOW-0000000130,POL-00000486,CLM-00000782,CANCELLATION,BANK_SLIP,PENDING,2024-11-07,2024-11-07,15260.29,15260.29,BRL,786.150.932-02,Dias,Macedo da Mata,AM,2026-05-25 01:16:38
FLOW-0000000131,POL-00000081,CLM-00000246,CANCELLATION,BANK_SLIP,PENDING,2024-06-27,2024-07-02,5315.08,5315.08,BRL,439.126.850-70,Rios,Pires,PI,2026-05-25 01:16:38
FLOW-0000000132,POL-00000231,CLM-00000706,PREMIUM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-06-27,2025-07-01,1922.87,1922.87,BRL,784.160.359-20,Andrade S.A.,Fonseca do Campo,PB,2026-05-25 01:16:38
FLOW-0000000133,POL-00000362,CLM-00000290,CLAIM_PAYMENT,DEBIT,FAILED,2024-06-27,2024-06-30,7316.92,0.0,BRL,176.432.980-50,Aparecida,Leão de Barros,ES,2026-05-25 01:16:38
FLOW-0000000134,POL-00000218,CLM-00000118,COMMISSION,BANK_TRANSFER,PROCESSED,2025-10-29,2025-10-29,17200.25,17200.25,BRL,248.069.371-69,Peixoto S.A.,Abreu,MG,2026-05-25 01:16:38
FLOW-0000000135,POL-00000037,CLM-00000062,COMMISSION,BANK_SLIP,PROCESSED,2025-09-11,2025-09-12,16208.49,16208.49,BRL,067.924.183-31,Caldeira - ME,Aragão Paulista,ES,2026-05-25 01:16:38
FLOW-0000000136,POL-00000225,CLM-00000128,REINSURANCE,DEBIT,FAILED,2025-08-20,2025-08-22,14896.35,0.0,BRL,739.042.156-80,Cassiano,Alves,PR,2026-05-25 01:16:38
FLOW-0000000137,POL-00000257,CLM-00000553,REFUND,DEBIT,FAILED,2025-02-24,2025-03-01,7637.08,0.0,BRL,684.217.905-01,Machado,Brito da Serra,PR,2026-05-25 01:16:38
FLOW-0000000138,POL-00000377,CLM-00000331,PREMIUM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-03-26,2025-03-29,2057.02,2057.02,BRL,046.729.581-67,Duarte e Filhos,Machado,PE,2026-05-25 01:16:38
FLOW-0000000139,POL-00000392,CLM-00000689,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2025-11-12,2025-11-14,695.33,695.33,BRL,168.529.407-30,Porto S/A,Fogaça de da Conceição,RS,2026-05-25 01:16:38
FLOW-0000000140,POL-00000266,CLM-00000668,CLAIM_PAYMENT,DEBIT,CANCELLED,2025-04-04,2025-04-08,1053.78,1053.78,BRL,196.085.347-39,Azevedo,Nogueira do Oeste,AL,2026-05-25 01:16:38
FLOW-0000000141,POL-00000326,CLM-00000834,REINSURANCE,DEBIT,CANCELLED,2025-04-19,2025-04-21,4578.15,4578.15,BRL,035.914.287-79,Almeida,Castro Grande,SC,2026-05-25 01:16:38
FLOW-0000000142,POL-00000165,CLM-00000687,REFUND,PIX,FAILED,2025-07-06,2025-07-06,11776.76,0.0,BRL,971.284.356-46,Ferreira,Teixeira,SC,2026-05-25 01:16:38
FLOW-0000000143,POL-00000148,CLM-00000679,CANCELLATION,DEBIT,CANCELLED,2026-01-02,2026-01-03,8278.6,8278.6,BRL,862.051.374-53,Sousa,Dias de Minas,MT,2026-05-25 01:16:38
FLOW-0000000144,POL-00000130,CLM-00000332,PREMIUM_PAYMENT,PIX,FAILED,2024-10-03,2024-10-07,965.59,0.0,BRL,750.431.968-66,Cunha Vasconcelos - EI,Freitas de Borges,TO,2026-05-25 01:16:38
FLOW-0000000145,POL-00000212,CLM-00000056,PREMIUM_PAYMENT,BANK_SLIP,CANCELLED,2025-05-11,2025-05-14,21629.52,21629.52,BRL,184.609.523-98,Borges,Duarte Alegre,PA,2026-05-25 01:16:38
FLOW-0000000146,POL-00000390,CLM-00000053,REFUND,BANK_SLIP,CANCELLED,2026-01-03,2026-01-07,9076.4,9076.4,BRL,738.621.495-28,da Conceição,Viana,PR,2026-05-25 01:16:38
FLOW-0000000147,POL-00000451,CLM-00000716,COMMISSION,DEBIT,CANCELLED,2025-02-01,2025-02-03,13753.03,13753.03,BRL,021.384.596-24,Azevedo Almeida Ltda.,Abreu,RJ,2026-05-25 01:16:38
FLOW-0000000148,POL-00000364,CLM-00000163,CANCELLATION,CREDIT_CARD,PROCESSED,2025-02-17,2025-02-17,770.29,770.29,BRL,532.604.879-56,Cunha Fonseca - ME,Macedo,PE,2026-05-25 01:16:38
FLOW-0000000149,POL-00000116,CLM-00000862,REFUND,PIX,PENDING,2024-08-15,2024-08-19,391.18,391.18,BRL,879.306.425-00,da Rosa Rios e Filhos,Nunes de Ramos,MS,2026-05-25 01:16:38
FLOW-0000000150,POL-00000256,CLM-00000956,CANCELLATION,CREDIT_CARD,PROCESSED,2024-07-30,2024-08-02,23679.17,23679.17,BRL,786.325.190-77,Oliveira,Moura,AP,2026-05-25 01:16:38
FLOW-0000000151,POL-00000242,CLM-00000250,REFUND,DEBIT,CANCELLED,2026-03-20,2026-03-24,17650.02,17650.02,BRL,018.957.346-57,Novais,Cavalcante,AC,2026-05-25 01:16:38
FLOW-0000000152,POL-00000443,CLM-00000072,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2026-02-27,2026-03-03,3658.82,3658.82,BRL,875.402.169-30,da Paz,Martins do Sul,CE,2026-05-25 01:16:38
FLOW-0000000153,POL-00000421,CLM-00000003,REINSURANCE,CREDIT_CARD,FAILED,2025-05-05,2025-05-08,8529.89,0.0,BRL,360.194.572-06,Cassiano,Aparecida,PE,2026-05-25 01:16:38
FLOW-0000000154,POL-00000444,CLM-00000153,REINSURANCE,DEBIT,CANCELLED,2025-08-15,2025-08-20,7498.97,7498.97,BRL,268.013.745-08,Cavalcante - ME,Freitas,RR,2026-05-25 01:16:38
FLOW-0000000155,POL-00000234,CLM-00000956,COMMISSION,CREDIT_CARD,CANCELLED,2026-01-03,2026-01-07,12134.32,12134.32,BRL,486.397.502-38,Mendes Ltda.,Cavalcanti de Leão,RS,2026-05-25 01:16:38
FLOW-0000000156,POL-00000120,CLM-00000877,CLAIM_PAYMENT,DEBIT,CANCELLED,2025-09-20,2025-09-21,24520.33,24520.33,BRL,749.362.851-37,Duarte,Lima,AM,2026-05-25 01:16:38
FLOW-0000000157,POL-00000198,CLM-00000680,REFUND,BANK_SLIP,CANCELLED,2024-09-07,2024-09-07,7988.5,7988.5,BRL,218.537.940-23,da Rosa - ME,Barros da Praia,RJ,2026-05-25 01:16:38
FLOW-0000000158,POL-00000446,CLM-00000103,CLAIM_PAYMENT,DEBIT,FAILED,2025-11-26,2025-11-29,24122.37,0.0,BRL,731.409.528-05,Azevedo,Leão,RN,2026-05-25 01:16:38
FLOW-0000000159,POL-00000370,CLM-00000148,REFUND,DEBIT,PENDING,2025-10-26,2025-10-26,13172.48,13172.48,BRL,630.582.179-86,Costela,Teixeira,GO,2026-05-25 01:16:38
FLOW-0000000160,POL-00000401,CLM-00000993,PREMIUM_PAYMENT,CREDIT_CARD,CANCELLED,2025-08-19,2025-08-24,24250.42,24250.42,BRL,720.134.695-43,Sales,Novaes do Galho,MG,2026-05-25 01:16:38
FLOW-0000000161,POL-00000437,CLM-00000337,REFUND,BANK_TRANSFER,PENDING,2024-09-29,2024-10-01,15600.32,15600.32,BRL,290.184.657-20,Almeida,Câmara dos Dourados,GO,2026-05-25 01:16:38
FLOW-0000000162,POL-00000447,CLM-00000555,CANCELLATION,PIX,CANCELLED,2026-01-22,2026-01-25,23855.78,23855.78,BRL,589.642.073-00,Camargo Silveira S.A.,Duarte,PB,2026-05-25 01:16:38
FLOW-0000000163,POL-00000117,CLM-00000765,CANCELLATION,PIX,FAILED,2025-08-26,2025-08-30,1757.1,0.0,BRL,346.971.205-07,Gomes - ME,Nascimento,RR,2026-05-25 01:16:38
FLOW-0000000164,POL-00000228,CLM-00000171,CANCELLATION,CREDIT_CARD,PENDING,2024-10-09,2024-10-12,24459.53,24459.53,BRL,486.237.150-71,Silveira Ltda.,Caldeira,RS,2026-05-25 01:16:38
FLOW-0000000165,POL-00000184,CLM-00000384,PREMIUM_PAYMENT,DEBIT,FAILED,2025-08-07,2025-08-07,1197.47,0.0,BRL,851.370.469-57,Porto,Vargas,PB,2026-05-25 01:16:38
FLOW-0000000166,POL-00000088,CLM-00000180,REFUND,PIX,PROCESSED,2024-05-24,2024-05-25,6142.73,6142.73,BRL,402.631.598-33,Câmara S.A.,Pacheco,MT,2026-05-25 01:16:38
FLOW-0000000167,POL-00000255,CLM-00000935,REINSURANCE,BANK_TRANSFER,PROCESSED,2025-02-10,2025-02-14,21777.45,21777.45,BRL,734.086.529-29,Pacheco,Dias de Rocha,BA,2026-05-25 01:16:38
FLOW-0000000168,POL-00000236,CLM-00000262,CANCELLATION,PIX,FAILED,2025-10-05,2025-10-06,5843.1,0.0,BRL,814.097.563-00,Silveira,Albuquerque do Norte,ES,2026-05-25 01:16:38
FLOW-0000000169,POL-00000038,CLM-00000453,CANCELLATION,CREDIT_CARD,PROCESSED,2025-03-03,2025-03-06,22535.18,22535.18,BRL,740.685.912-02,Ribeiro S/A,Pacheco,PA,2026-05-25 01:16:38
FLOW-0000000170,POL-00000234,CLM-00000866,REFUND,CREDIT_CARD,FAILED,2024-06-05,2024-06-09,7513.9,0.0,BRL,437.916.850-66,Sales,Borges,MA,2026-05-25 01:16:38
FLOW-0000000171,POL-00000122,CLM-00000391,REFUND,BANK_TRANSFER,PENDING,2025-11-20,2025-11-21,24984.37,24984.37,BRL,846.732.019-22,Aparecida,Oliveira das Pedras,RJ,2026-05-25 01:16:38
FLOW-0000000172,POL-00000012,CLM-00000850,CANCELLATION,DEBIT,FAILED,2025-01-15,2025-01-17,14391.56,0.0,BRL,915.406.873-84,Pinto S/A,Aparecida,RR,2026-05-25 01:16:38
FLOW-0000000173,POL-00000467,CLM-00000621,CANCELLATION,DEBIT,PENDING,2025-03-26,2025-03-28,252.04,252.04,BRL,590.413.862-89,Moreira Nunes S.A.,Vieira,CE,2026-05-25 01:16:38
FLOW-0000000174,POL-00000113,CLM-00000652,CLAIM_PAYMENT,BANK_SLIP,FAILED,2025-04-15,2025-04-17,19404.74,0.0,BRL,813.526.074-17,Lima,Mendes,RN,2026-05-25 01:16:38
FLOW-0000000175,POL-00000322,CLM-00000100,CANCELLATION,PIX,PROCESSED,2025-10-13,2025-10-17,6303.14,6303.14,BRL,715.028.496-58,da Rosa Souza S/A,Pinto,GO,2026-05-25 01:16:38
FLOW-0000000176,POL-00000375,CLM-00000135,PREMIUM_PAYMENT,PIX,FAILED,2024-08-17,2024-08-19,19725.83,0.0,BRL,914.685.730-39,Caldeira S.A.,Aragão Alegre,SP,2026-05-25 01:16:38
FLOW-0000000177,POL-00000103,CLM-00000136,REFUND,BANK_TRANSFER,PROCESSED,2024-09-16,2024-09-18,8201.64,8201.64,BRL,169.802.735-40,Duarte S/A,Ramos,MT,2026-05-25 01:16:38
FLOW-0000000178,POL-00000132,CLM-00000936,COMMISSION,DEBIT,PROCESSED,2024-06-29,2024-07-01,13294.77,13294.77,BRL,970.635.428-00,Barros,Vasconcelos do Norte,PA,2026-05-25 01:16:38
FLOW-0000000179,POL-00000240,CLM-00000987,COMMISSION,PIX,PENDING,2024-08-02,2024-08-04,18676.66,18676.66,BRL,681.709.342-22,Viana S/A,Vasconcelos do Galho,MA,2026-05-25 01:16:38
FLOW-0000000180,POL-00000496,CLM-00000867,CLAIM_PAYMENT,BANK_TRANSFER,CANCELLED,2024-12-25,2024-12-26,18866.08,18866.08,BRL,683.120.745-62,Mendes,Pires da Praia,RR,2026-05-25 01:16:38
FLOW-0000000181,POL-00000136,CLM-00000550,REFUND,PIX,PENDING,2025-07-24,2025-07-26,2303.06,2303.06,BRL,867.902.451-11,da Mota Albuquerque e Filhos,Carvalho,AL,2026-05-25 01:16:38
FLOW-0000000182,POL-00000300,CLM-00000391,CANCELLATION,CREDIT_CARD,FAILED,2025-08-24,2025-08-27,9246.21,0.0,BRL,548.371.029-05,Novaes,da Rocha,RO,2026-05-25 01:16:38
FLOW-0000000183,POL-00000318,CLM-00000906,REFUND,BANK_TRANSFER,PENDING,2025-02-09,2025-02-09,16887.17,16887.17,BRL,734.891.065-39,Vargas - EI,Casa Grande,PR,2026-05-25 01:16:38
FLOW-0000000184,POL-00000326,CLM-00000844,CLAIM_PAYMENT,DEBIT,PENDING,2026-01-27,2026-01-29,22885.63,22885.63,BRL,691.345.807-00,Rezende,Fogaça de Costela,PR,2026-05-25 01:16:38
FLOW-0000000185,POL-00000072,CLM-00000047,REFUND,PIX,PENDING,2025-02-20,2025-02-25,7589.64,7589.64,BRL,405.732.981-14,Farias - ME,Ribeiro do Norte,GO,2026-05-25 01:16:38
FLOW-0000000186,POL-00000121,CLM-00000909,PREMIUM_PAYMENT,BANK_TRANSFER,PENDING,2025-08-14,2025-08-16,24898.39,24898.39,BRL,932.615.078-02,Nogueira,Ferreira de Moreira,ES,2026-05-25 01:16:38
FLOW-0000000187,POL-00000301,CLM-00000761,COMMISSION,BANK_SLIP,CANCELLED,2024-08-16,2024-08-17,9746.71,9746.71,BRL,385.694.071-57,da Luz,Rocha da Mata,PA,2026-05-25 01:16:38
FLOW-0000000188,POL-00000481,CLM-00000975,REFUND,CREDIT_CARD,CANCELLED,2024-12-06,2024-12-09,16390.3,16390.3,BRL,670.821.435-08,Camargo S.A.,Farias de Fernandes,AM,2026-05-25 01:16:38
FLOW-0000000189,POL-00000228,CLM-00000974,CLAIM_PAYMENT,BANK_SLIP,CANCELLED,2025-10-16,2025-10-16,17272.5,17272.5,BRL,235.841.970-23,Rezende Leão - ME,Jesus do Galho,PI,2026-05-25 01:16:38
FLOW-0000000190,POL-00000279,CLM-00000924,CANCELLATION,CREDIT_CARD,FAILED,2025-11-20,2025-11-22,2528.9,0.0,BRL,392.085.741-05,Santos Caldeira e Filhos,Gomes,MA,2026-05-25 01:16:38
FLOW-0000000191,POL-00000486,CLM-00000869,CLAIM_PAYMENT,DEBIT,PENDING,2025-11-22,2025-11-22,9983.58,9983.58,BRL,763.428.590-00,Cavalcante,Sá,RS,2026-05-25 01:16:38
FLOW-0000000192,POL-00000026,CLM-00000806,CANCELLATION,CREDIT_CARD,PENDING,2026-02-14,2026-02-14,16586.08,16586.08,BRL,290.376.581-21,Sá,da Costa,AC,2026-05-25 01:16:38
FLOW-0000000193,POL-00000036,CLM-00000850,REINSURANCE,BANK_TRANSFER,PROCESSED,2026-03-23,2026-03-24,24721.08,24721.08,BRL,462.138.097-40,Leão S/A,Siqueira,RN,2026-05-25 01:16:38
FLOW-0000000194,POL-00000397,CLM-00000152,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2025-09-21,2025-09-22,14680.26,0.0,BRL,825.496.071-20,Costa Costa S/A,da Costa da Prata,AL,2026-05-25 01:16:38
FLOW-0000000195,POL-00000277,CLM-00000257,CLAIM_PAYMENT,BANK_SLIP,PROCESSED,2026-04-13,2026-04-13,6968.01,6968.01,BRL,371.549.086-10,Sales Andrade Ltda.,Pereira,MG,2026-05-25 01:16:38
FLOW-0000000196,POL-00000008,CLM-00000367,PREMIUM_PAYMENT,BANK_SLIP,PROCESSED,2026-01-15,2026-01-15,16543.39,16543.39,BRL,702.163.894-96,Sá S.A.,Aparecida Paulista,SC,2026-05-25 01:16:38
FLOW-0000000197,POL-00000027,CLM-00000130,CLAIM_PAYMENT,DEBIT,FAILED,2024-08-07,2024-08-11,8128.1,0.0,BRL,204.685.391-15,Pastor S/A,da Mata,AP,2026-05-25 01:16:38
FLOW-0000000198,POL-00000230,CLM-00000797,PREMIUM_PAYMENT,CREDIT_CARD,CANCELLED,2025-10-24,2025-10-28,2885.55,2885.55,BRL,751.869.230-95,Macedo,da Conceição de Goiás,SE,2026-05-25 01:16:38
FLOW-0000000199,POL-00000485,CLM-00000630,REFUND,PIX,PROCESSED,2025-02-06,2025-02-10,14861.97,14861.97,BRL,591.387.204-50,Cardoso da Costa Ltda.,da Cruz de Siqueira,RS,2026-05-25 01:16:38
FLOW-0000000200,POL-00000235,CLM-00000659,CANCELLATION,PIX,FAILED,2024-09-20,2024-09-25,19591.51,0.0,BRL,754.908.261-85,da Cunha Guerra Ltda.,Rocha,TO,2026-05-25 01:16:38
FLOW-0000000201,POL-00000352,CLM-00000111,REFUND,DEBIT,CANCELLED,2025-06-14,2025-06-14,24964.74,24964.74,BRL,459.718.023-05,Ribeiro S.A.,Novaes de Santos,PR,2026-05-25 01:16:38
FLOW-0000000202,POL-00000165,CLM-00000623,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2025-10-28,2025-11-02,22747.04,22747.04,BRL,245.093.186-42,Albuquerque,da Paz,CE,2026-05-25 01:16:38
FLOW-0000000203,POL-00000196,CLM-00000612,REINSURANCE,BANK_TRANSFER,FAILED,2025-10-30,2025-10-30,3198.48,0.0,BRL,731.290.465-34,Nascimento,Guerra,RN,2026-05-25 01:16:38
FLOW-0000000204,POL-00000051,CLM-00000813,REINSURANCE,PIX,CANCELLED,2025-02-19,2025-02-21,11370.2,11370.2,BRL,591.278.063-59,Fogaça S/A,Lopes,RS,2026-05-25 01:16:38
FLOW-0000000205,POL-00000221,CLM-00000463,REINSURANCE,BANK_SLIP,PROCESSED,2024-06-13,2024-06-18,16290.37,16290.37,BRL,279.563.014-16,Teixeira,Cunha do Sul,TO,2026-05-25 01:16:38
FLOW-0000000206,POL-00000213,CLM-00000748,REFUND,PIX,CANCELLED,2024-08-27,2024-08-30,8506.34,8506.34,BRL,839.741.065-10,Pastor,Camargo de Correia,PR,2026-05-25 01:16:38
FLOW-0000000207,POL-00000192,CLM-00000977,CANCELLATION,BANK_SLIP,FAILED,2024-12-17,2024-12-19,10697.76,0.0,BRL,390.457.286-56,Vieira - EI,Monteiro dos Dourados,RS,2026-05-25 01:16:38
FLOW-0000000208,POL-00000426,CLM-00000088,PREMIUM_PAYMENT,PIX,PENDING,2025-01-05,2025-01-10,23078.48,23078.48,BRL,256.891.470-01,Pimenta,Andrade,SC,2026-05-25 01:16:38
FLOW-0000000209,POL-00000416,CLM-00000134,CANCELLATION,BANK_TRANSFER,FAILED,2025-07-19,2025-07-22,2459.28,0.0,BRL,045.139.782-79,Caldeira - ME,Silva,RJ,2026-05-25 01:16:38
FLOW-0000000210,POL-00000344,CLM-00000126,REINSURANCE,DEBIT,FAILED,2025-12-05,2025-12-05,14682.3,0.0,BRL,198.430.627-87,da Rosa S.A.,da Cruz,AL,2026-05-25 01:16:38
FLOW-0000000211,POL-00000496,CLM-00000295,REFUND,BANK_TRANSFER,PENDING,2025-09-10,2025-09-12,21846.5,21846.5,BRL,126.987.403-96,Pereira,Sampaio,DF,2026-05-25 01:16:38
FLOW-0000000212,POL-00000080,CLM-00000673,REINSURANCE,DEBIT,PROCESSED,2025-05-21,2025-05-23,8823.57,8823.57,BRL,480.315.729-41,Guerra - EI,Moura,AP,2026-05-25 01:16:38
FLOW-0000000213,POL-00000059,CLM-00000781,COMMISSION,CREDIT_CARD,FAILED,2024-12-28,2024-12-29,21189.51,0.0,BRL,641.258.937-64,Peixoto,Sampaio do Oeste,RS,2026-05-25 01:16:38
FLOW-0000000214,POL-00000312,CLM-00000952,REFUND,CREDIT_CARD,PENDING,2025-12-05,2025-12-09,5692.67,5692.67,BRL,271.398.064-03,da Costa,Nogueira Verde,DF,2026-05-25 01:16:38
FLOW-0000000215,POL-00000472,CLM-00000348,CANCELLATION,CREDIT_CARD,FAILED,2024-06-01,2024-06-01,4551.38,0.0,BRL,047.826.931-50,Oliveira,Pacheco,AC,2026-05-25 01:16:38
FLOW-0000000216,POL-00000036,CLM-00000146,CLAIM_PAYMENT,PIX,CANCELLED,2025-11-21,2025-11-21,4576.07,4576.07,BRL,467.318.209-03,Cavalcante Azevedo Ltda.,Cavalcanti da Praia,AP,2026-05-25 01:16:38
FLOW-0000000217,POL-00000215,CLM-00000465,CLAIM_PAYMENT,CREDIT_CARD,CANCELLED,2026-02-17,2026-02-17,18665.49,18665.49,BRL,730.124.865-26,Cavalcanti,da Costa,MS,2026-05-25 01:16:38
FLOW-0000000218,POL-00000398,CLM-00000965,CANCELLATION,BANK_TRANSFER,FAILED,2025-12-29,2025-12-30,9282.82,0.0,BRL,354.872.160-53,Duarte Pastor S/A,Borges do Oeste,RN,2026-05-25 01:16:38
FLOW-0000000219,POL-00000081,CLM-00000773,PREMIUM_PAYMENT,BANK_TRANSFER,PROCESSED,2025-12-07,2025-12-11,2169.68,2169.68,BRL,281.056.793-02,Barbosa e Filhos,Pastor das Pedras,BA,2026-05-25 01:16:38
FLOW-0000000220,POL-00000339,CLM-00000435,COMMISSION,DEBIT,CANCELLED,2025-09-03,2025-09-03,16865.52,16865.52,BRL,480.536.179-48,Pereira Ltda.,Nogueira,PA,2026-05-25 01:16:38
FLOW-0000000221,POL-00000387,CLM-00000525,COMMISSION,PIX,PROCESSED,2026-01-31,2026-02-04,11079.0,11079.0,BRL,638.417.925-37,Santos,Leão dos Dourados,BA,2026-05-25 01:16:38
FLOW-0000000222,POL-00000270,CLM-00000684,COMMISSION,CREDIT_CARD,CANCELLED,2026-05-18,2026-05-20,10776.35,10776.35,BRL,189.273.406-04,Borges Pimenta - EI,Montenegro,BA,2026-05-25 01:16:38
FLOW-0000000223,POL-00000004,CLM-00000210,REINSURANCE,CREDIT_CARD,PENDING,2024-11-08,2024-11-08,5551.93,5551.93,BRL,978.134.652-37,Rodrigues S.A.,Albuquerque de Goiás,MT,2026-05-25 01:16:38
FLOW-0000000224,POL-00000168,CLM-00000123,COMMISSION,PIX,FAILED,2025-08-14,2025-08-15,19195.37,0.0,BRL,135.046.798-75,Porto - EI,Pereira de Mendonça,CE,2026-05-25 01:16:38
FLOW-0000000225,POL-00000195,CLM-00000546,CLAIM_PAYMENT,BANK_SLIP,PROCESSED,2025-11-03,2025-11-06,18688.0,18688.0,BRL,807.192.345-14,Montenegro Porto e Filhos,Sales do Norte,RS,2026-05-25 01:16:38
FLOW-0000000226,POL-00000037,CLM-00000407,CANCELLATION,PIX,FAILED,2025-11-20,2025-11-24,13990.15,0.0,BRL,421.597.063-61,Ferreira,Abreu,PA,2026-05-25 01:16:38
FLOW-0000000227,POL-00000295,CLM-00000440,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2025-01-03,2025-01-06,517.6,0.0,BRL,507.364.981-84,Ferreira,Montenegro,TO,2026-05-25 01:16:38
FLOW-0000000228,POL-00000059,CLM-00000415,REFUND,PIX,FAILED,2025-07-17,2025-07-20,17752.0,0.0,BRL,370.146.925-34,Melo,Pacheco,AL,2026-05-25 01:16:38
FLOW-0000000229,POL-00000426,CLM-00000707,REINSURANCE,CREDIT_CARD,CANCELLED,2025-09-02,2025-09-04,4338.24,4338.24,BRL,645.031.729-99,Sales,Camargo do Norte,DF,2026-05-25 01:16:38
FLOW-0000000230,POL-00000224,CLM-00000604,PREMIUM_PAYMENT,DEBIT,PROCESSED,2025-01-27,2025-01-27,10945.96,10945.96,BRL,726.931.845-09,Fogaça - ME,Garcia,DF,2026-05-25 01:16:38
FLOW-0000000231,POL-00000114,CLM-00000342,COMMISSION,BANK_SLIP,FAILED,2024-12-25,2024-12-29,2012.24,0.0,BRL,213.978.645-91,Fernandes,Nascimento,CE,2026-05-25 01:16:38
FLOW-0000000232,POL-00000464,CLM-00000795,PREMIUM_PAYMENT,CREDIT_CARD,PROCESSED,2024-11-10,2024-11-10,12786.56,12786.56,BRL,983.602.417-40,Aragão,Nogueira,PA,2026-05-25 01:16:38
FLOW-0000000233,POL-00000121,CLM-00000106,CANCELLATION,BANK_SLIP,PROCESSED,2025-04-23,2025-04-25,18198.11,18198.11,BRL,318.496.527-91,Almeida S/A,Montenegro da Prata,AL,2026-05-25 01:16:38
FLOW-0000000234,POL-00000390,CLM-00000778,REINSURANCE,PIX,PROCESSED,2025-04-15,2025-04-17,4971.93,4971.93,BRL,351.407.829-79,Fonseca Guerra e Filhos,Fogaça das Pedras,PI,2026-05-25 01:16:38
FLOW-0000000235,POL-00000238,CLM-00000773,CANCELLATION,BANK_TRANSFER,CANCELLED,2025-01-04,2025-01-05,23784.74,23784.74,BRL,691.523.487-09,Mendonça Dias - ME,Guerra do Norte,MA,2026-05-25 01:16:38
FLOW-0000000236,POL-00000443,CLM-00000995,REINSURANCE,CREDIT_CARD,FAILED,2026-02-15,2026-02-19,11250.19,0.0,BRL,329.475.106-07,Pacheco - EI,da Costa de Goiás,MA,2026-05-25 01:16:38
FLOW-0000000237,POL-00000324,CLM-00000311,REFUND,CREDIT_CARD,CANCELLED,2025-01-23,2025-01-24,11022.08,11022.08,BRL,192.608.534-51,Duarte - EI,Novaes,AL,2026-05-25 01:16:38
FLOW-0000000238,POL-00000159,CLM-00000473,REINSURANCE,DEBIT,PENDING,2024-11-24,2024-11-28,1451.49,1451.49,BRL,457.680.239-92,da Conceição Oliveira e Filhos,Machado do Galho,MG,2026-05-25 01:16:38
FLOW-0000000239,POL-00000331,CLM-00000885,COMMISSION,PIX,PENDING,2025-03-12,2025-03-12,1469.41,1469.41,BRL,169.830.547-84,da Cruz,Cassiano,SC,2026-05-25 01:16:38
FLOW-0000000240,POL-00000298,CLM-00000568,REFUND,PIX,CANCELLED,2026-03-18,2026-03-22,14872.29,14872.29,BRL,260.597.438-38,Barbosa Garcia - ME,Vieira,RR,2026-05-25 01:16:38
